filename,R_mean,G_mean,B_mean,class
istockphoto-614225252-612x612.jpg,147.496943359375,118.064677734375,116.59476806640625,Daging-Sapi
istockphoto-178467297-612x612.jpg,130.8490087890625,78.22560546875,73.29684814453125,Daging-Sapi
images-209-_jpeg.rf.81f15817e64fa7b93c5caaaf411ea2e2.jpg,231.5636328125,240.21925537109377,242.37713134765625,Daging-Ayam
IMG_3178_JPG_jpg.rf.9aa78dacd7232ffaff2919343ac5cfa0.jpg,151.75914306640627,136.24102294921875,98.39586669921876,Daging-Ayam
istockphoto-185081701-612x612.jpg,141.206630859375,107.81568115234376,106.86853515625,Daging-Sapi
IMG_2696_jpg.rf.4733c66adf28318f75dc8b3607cf7156.jpg,168.2160888671875,168.88182128906251,165.01683105468751,Daging-Ayam
istockphoto-619670500-612x612_.jpg,133.927998046875,96.93291503906251,101.31135986328125,Daging-Sapi
tavuk2_10840_jpg.rf.e2d95a2d50b45b739f98ca2fa2440e6f.jpg,79.31193115234375,79.21317626953125,78.7550341796875,Daging-Ayam
images-155-_jpeg.rf.8cfc8e58d77998252c1e47d8a1ad04a9.jpg,250.359833984375,243.15383544921875,241.172236328125,Daging-Ayam
images-18-_jpeg.rf.c77aa8774d0f252b702502fb8e00aaac.jpg,164.9060498046875,150.3130712890625,138.26906982421875,Daging-Ayam
istockphoto-175635582-612x612.jpg,194.588310546875,138.6004736328125,136.8094091796875,Daging-Sapi
istockphoto-612392084-612x612.jpg,199.89859130859375,159.202373046875,162.68065673828124,Daging-Sapi
tavuk2_11250_jpg.rf.7b38d04fbeed043341a968f78c17cde7.jpg,79.82711181640626,79.87286376953125,79.230283203125,Daging-Ayam
tavuk2_1575_jpg.rf.c41d43907b449ca79eafbe687f1e8d27.jpg,82.71644775390625,81.62306884765626,79.8833154296875,Daging-Ayam
tavuk2_10955_jpg.rf.134f66c28b8ef854078fc6f44da4e7f5.jpg,79.68340576171875,80.032626953125,77.76732421875,Daging-Ayam
istockphoto-996493238-612x612.jpg,125.79019775390626,68.30331787109375,66.49151123046875,Daging-Sapi
IMG_3119_JPG.jpg,149.314541015625,134.09811279296875,98.84819824218751,Daging-Ayam
istockphoto-495622340-612x612.jpg,172.86080810546875,144.00094482421875,143.498994140625,Daging-Sapi
istockphoto-894629252-612x612.jpg,152.6537060546875,124.4575927734375,121.24918212890626,Daging-Sapi
istockphoto-1194291774-612x612.jpg,104.98387451171875,77.4477685546875,77.40447265625001,Daging-Sapi
images-18-_jpeg.rf.d41c5cbb2cdb1e14ee35af85f72f80c6.jpg,164.90611083984376,150.31322265625,138.26922119140625,Daging-Ayam
IMG_3039_jpg.rf.b2ce33976be725fafddcb7e1b018a1fe.jpg,170.64733154296874,165.9014013671875,173.8178955078125,Daging-Ayam
istockphoto-537243169-612x612.jpg,144.98595458984374,113.36924072265626,118.4935205078125,Daging-Sapi
IMG_3492_jpg.rf.097b3879ade6bfe756bc0faae9af4f8d.jpg,176.4394140625,103.85823486328125,97.13543212890625,Daging-Ayam
legs-on-a-white-background-fresh-raw-turkey-leg-.jpg,249.3002978515625,241.01723876953125,236.37748779296876,Daging-Ayam
IMG_3596_jpg.rf.53e3493ad360ac6096809ee2bf6868f9.jpg,124.31771484375,158.8757666015625,148.55716552734376,Daging-Ayam
tavuk2_11095_jpg.rf.1d88efc1819abdc9431143647228eb76.jpg,77.329404296875,77.86588623046875,75.58513427734376,Daging-Ayam
istockphoto-498737344-612x612.jpg,218.98704345703126,183.76610595703124,185.0806298828125,Daging-Sapi
tavuk2_13003_jpg.rf.a6c36e2e71a0c02ce268f4b9720ce073.jpg,78.5020556640625,78.31678466796875,76.520400390625,Daging-Ayam
istockphoto-156496287-612x612.jpg,136.34427978515626,102.90154296875001,99.16883544921875,Daging-Sapi
istockphoto-619670500-612x612.jpg,202.08745361328124,152.89103271484376,158.0285546875,Daging-Sapi
istockphoto-508711754-612x612.jpg,136.88164794921875,95.7700146484375,93.38019775390624,Daging-Sapi
images-155-_jpeg.rf.5c210977bfd22d19bd5033faad75af10.jpg,250.36054443359376,243.1551806640625,241.1735791015625,Daging-Ayam
istockphoto-186875367-612x612.jpg,144.3625244140625,103.5718701171875,105.48338134765625,Daging-Sapi
istockphoto-478172315-612x612.jpg,143.890361328125,94.73275390625,94.54254638671875,Daging-Sapi
istockphoto-953643586-612x612.jpg,144.03757080078125,98.40474853515626,103.18445800781251,Daging-Sapi
istockphoto-487387737-612x612.jpg,168.3276025390625,134.6598388671875,131.794111328125,Daging-Sapi
istockphoto-903232764-612x612.jpg,161.8089306640625,127.4329638671875,124.66681396484375,Daging-Sapi
istockphoto-670762366-612x612.jpg,187.88048828125,156.993681640625,152.36015869140624,Daging-Sapi
IMG_2374_jpg.rf.1564abc9553c04f6424b0dfbf07ac9fc.jpg,141.28235107421875,137.25869384765625,131.7337451171875,Daging-Ayam
tavuk2_11845_jpg.rf.307c3cf8e7284bcc7a048ed91fef314f.jpg,79.4943408203125,79.109111328125,78.4364794921875,Daging-Ayam
istockphoto-636184478-612x612.jpg,196.71798583984375,163.8327099609375,164.32010009765625,Daging-Sapi
tavuk2_1255_jpg.rf.0f40818df6f3ad1bdbf357438b0ea080.jpg,80.54041015625,80.6665234375,79.18724365234375,Daging-Ayam
