filename,R_mean,G_mean,B_mean,class
images-193-_jpeg.rf.b706eda0d1fa6d33867eeffc6c3b9b98.jpg,189.9461642387218,169.8383164943609,159.3570547462406,Daging-Ayam
images-193-_jpeg.rf.b706eda0d1fa6d33867eeffc6c3b9b98.jpg,184.3436898153393,166.0599297609607,152.31958762886597,Daging-Ayam
images-193-_jpeg.rf.b706eda0d1fa6d33867eeffc6c3b9b98.jpg,190.83113378796057,169.57457194721093,153.8012559485846,Daging-Ayam
images-193-_jpeg.rf.b706eda0d1fa6d33867eeffc6c3b9b98.jpg,177.4996224739063,157.85058849655786,144.7330890517433,Daging-Ayam
t23_jpg.rf.f5001acf4e61246e2f98bab31cda41dc.jpg,152.92728393890522,151.35376743193245,151.20728583625842,Ikan-Nila
t23_jpg.rf.f5001acf4e61246e2f98bab31cda41dc.jpg,142.79135024036788,141.20425462737174,141.09330801922943,Ikan-Nila
t23_jpg.rf.f5001acf4e61246e2f98bab31cda41dc.jpg,157.87405894886365,156.71378432765152,156.6217803030303,Ikan-Nila
images36_jpg.rf.b07d9c7bd2201838fd17623a6cb95d44.jpg,230.79370644599302,207.22393292682926,186.5011650696864,Daging-Ayam
images36_jpg.rf.b07d9c7bd2201838fd17623a6cb95d44.jpg,228.75618912337663,206.21502976190476,187.92423115079364,Daging-Ayam
Ikan_Kembung_11_jpg.rf.bbfec1cccb1e95c260ef179fafa02f8e.jpg,82.61895303672317,101.15981417725989,57.91694253177966,Ikan-Kembung
images21_jpg.rf.18dc39cd8bf0b09ad452a08aca52578d.jpg,236.46608817075605,213.92602091704427,209.94539910518367,Daging-Ayam
images21_jpg.rf.18dc39cd8bf0b09ad452a08aca52578d.jpg,221.8883746556474,190.6446694214876,186.1993526170799,Daging-Ayam
images21_jpg.rf.18dc39cd8bf0b09ad452a08aca52578d.jpg,224.98430985297347,195.83673469387756,191.8038731621681,Daging-Ayam
images21_jpg.rf.18dc39cd8bf0b09ad452a08aca52578d.jpg,225.98815452303825,194.2071266257313,188.85150445615562,Daging-Ayam
images21_jpg.rf.18dc39cd8bf0b09ad452a08aca52578d.jpg,235.5761094343841,209.10605298457412,205.80509445562262,Daging-Ayam
image32_jpeg.rf.65ccd5169d9eb560236ca817929b5f98.jpg,182.80435218324982,149.64168217609162,145.01235504652828,Daging-Ayam
image32_jpeg.rf.65ccd5169d9eb560236ca817929b5f98.jpg,181.88856090267285,149.77343774085148,147.381146530197,Daging-Ayam
image32_jpeg.rf.65ccd5169d9eb560236ca817929b5f98.jpg,160.9450859491779,128.90074738415547,117.19957025411063,Daging-Ayam
image32_jpeg.rf.65ccd5169d9eb560236ca817929b5f98.jpg,189.2883930498597,159.98499892078567,155.4575329160371,Daging-Ayam
image32_jpeg.rf.65ccd5169d9eb560236ca817929b5f98.jpg,180.34709881608254,136.74990036338062,126.24149572148636,Daging-Ayam
Ikan_Lele_4_PNG.rf.489dd0cb09cce1fac5735055f9bc6c55.jpg,99.31120764868402,93.6887814453977,89.73876690417333,Ikan-Lele
Ikan_Lele_4_PNG.rf.489dd0cb09cce1fac5735055f9bc6c55.jpg,95.93819241644648,93.44907986835396,91.66782552264405,Ikan-Lele
Ikan_Lele_4_PNG.rf.489dd0cb09cce1fac5735055f9bc6c55.jpg,80.24904792129482,80.52389717549984,75.61383687718184,Ikan-Lele
Ikan_Lele_4_PNG.rf.489dd0cb09cce1fac5735055f9bc6c55.jpg,87.88129692090088,83.38524099662713,78.86135893809161,Ikan-Lele
Ikan_Lele_4_PNG.rf.489dd0cb09cce1fac5735055f9bc6c55.jpg,85.67420325229362,88.18749397822526,91.20651743370695,Ikan-Lele
f5482e3f-d50e-4e92-b0b8-007fe2584168_jpg.rf.af3b8934a2bf142bc5abdc82b42e0423.jpg,203.62362109653697,186.82146973272597,166.84679765106196,Tempe
f5482e3f-d50e-4e92-b0b8-007fe2584168_jpg.rf.af3b8934a2bf142bc5abdc82b42e0423.jpg,159.76569598326634,147.31172990816094,120.26453573879793,Tempe
f5482e3f-d50e-4e92-b0b8-007fe2584168_jpg.rf.af3b8934a2bf142bc5abdc82b42e0423.jpg,157.8228629579376,139.35539348710992,111.86953867028495,Tempe
f5482e3f-d50e-4e92-b0b8-007fe2584168_jpg.rf.af3b8934a2bf142bc5abdc82b42e0423.jpg,183.09665844359722,164.3419152276295,142.79291320923974,Tempe
f5482e3f-d50e-4e92-b0b8-007fe2584168_jpg.rf.af3b8934a2bf142bc5abdc82b42e0423.jpg,172.0321100917431,154.77120915369548,133.06071539016597,Tempe
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,157.91608056265986,149.13352514919012,128.3260070332481,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,156.6622811970638,152.3685770750988,132.64861660079052,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,153.69962962962964,154.68537037037038,132.47846560846563,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,160.786941580756,154.53329443039615,135.7964728003631,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,167.04426299957026,158.3311488325455,140.00017905744164,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,150.6742155360168,146.50211744776962,123.45543276599177,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,156.24131080707573,154.6417737700387,133.20885157545604,Udang
WIN_20230221_17_46_09_Pro_jpg.rf.63c7b5b0434a6ad50656cdac568101f1.jpg,160.80240774077407,154.25400540054005,133.0563906390639,Udang
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,185.75912132306527,176.93261583133443,148.03074106804695,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,178.91715303570072,170.51474266656558,142.71454559235957,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,196.93582375478925,185.99760536398466,156.1529573754789,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,174.87893333333335,165.59093333333334,138.15300000000002,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,168.7875406283857,164.90780065005418,154.93391115926326,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,181.88793103448276,176.56626351003604,160.93090581574884,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,187.71227858293076,181.5617149758454,158.15925925925927,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,180.30607199367088,172.7837223101266,145.48808346518987,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,165.01142473118279,158.31541218637992,132.55241935483872,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,189.9045988258317,181.9712748112944,153.44296896840928,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,182.28299888517282,172.56560758082497,136.5284280936455,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,181.74782388663968,173.9177125506073,148.97191295546557,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,185.67286902286904,177.90779625779626,155.74054054054054,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,193.8500624739692,184.5624739691795,157.46907538525616,Tahu
naver_0188_jpg.rf.7479eebb3a52b2537a34a3ab97526bce.jpg,202.76923076923075,192.94482758620688,164.3098143236074,Tahu
lele_0_jpg.rf.88c78359b0ab26fa87f4f1cd00770276.jpg,132.60503771839305,129.1426137778885,119.70405294808384,Ikan-Lele
Ikan_Lele_25_PNG.rf.b14d31b8ac72d0dcd63c16b830abb60e.jpg,135.2372596887397,133.89787915776625,112.07726579188282,Ikan-Lele
Ikan_Lele_25_PNG.rf.b14d31b8ac72d0dcd63c16b830abb60e.jpg,109.88264106583073,103.06008732646663,86.27505597850426,Ikan-Lele
Ikan_Lele_25_PNG.rf.b14d31b8ac72d0dcd63c16b830abb60e.jpg,113.74063910629039,109.71411522099177,95.63875718507452,Ikan-Lele
IMG_7753_jpg.rf.b57b4b8e7149cfa550a0a0b9214d0fc4.jpg,210.35736321106518,176.46443826700116,160.28485829547768,Telur-Ayam-Broiler
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,183.75741748595505,173.62267380617976,159.19219627808988,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,187.20460965588086,178.7463405238829,167.06452234206472,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,179.2806891025641,169.56638621794872,152.78637820512822,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,178.55330132052822,172.35054021608644,156.20057022809124,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,178.4501179642737,174.23287411526795,159.05868722615438,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,161.08022533022535,158.03570966070967,146.2423433048433,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,185.06128747795415,177.75859788359787,163.33619929453263,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,184.40988262021963,178.20497286381422,162.93764988009593,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,181.0870596205962,175.6106029810298,159.09101174345076,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,180.04517526188556,174.19303988718775,157.00327356970186,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,161.0195751844688,156.19902930009312,144.8973780356759,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,191.47413793103448,184.78498985801218,176.2254056795132,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,187.7357374768089,180.54429499072356,169.60633116883116,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,184.17790000000002,177.9043,168.0815,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,188.775,180.41661016949155,166.4442372881356,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,186.90196078431373,179.28951406649617,166.35029838022166,Tahu
naver_0184_jpg.rf.f4ab0f34b29b8d8ca1f133e9c79a4260.jpg,170.18607369996258,163.364898989899,155.00953984287315,Tahu
lele-1-_jpg.rf.75420efbf8e07f65b3d6a25950a2bab1.jpg,135.91266124253613,104.83107137973471,68.1494997493049,Ikan-Lele
tavuk2_11095_jpg.rf.f5b678c03a0a7c4a458f3ee6d40f5e87.jpg,125.90245462240196,135.2072039875858,132.8765729333208,Daging-Ayam
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,145.0907799586777,142.46965392561984,133.73347107438016,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,156.4788888888889,151.7052380952381,142.41984126984127,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,137.4420582903361,131.51680379305537,121.9403151582764,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,132.74215976331362,125.15695266272189,113.31153846153846,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,123.96496212121212,121.31557765151516,114.05468750000001,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,146.3499438832772,140.59584736251404,132.25028058361391,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,122.45263434502694,116.18755748259098,107.13723558008145,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,130.14219554030873,127.99485420240136,117.86843910806174,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,115.99756006006005,113.64752252252252,101.85097597597597,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,119.08346153846153,117.39769230769231,107.41788461538462,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,153.8182266009852,152.28555008210182,144.08013136289,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,113.97320099255583,110.76538461538462,102.06104218362283,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,109.41773835920178,102.96740576496674,92.00177383592018,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,94.20328323206482,87.80673702163948,77.1939025690225,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,113.65469416785207,109.10917496443813,100.37361308677099,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,122.26069609507641,119.24507640067912,114.4679117147708,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,118.43659818442427,116.13172479694218,109.08848542761585,Udang
IMG_2896_JPG_jpg.rf.9a8efab29b52e34e7f1a749dfb898fe7.jpg,119.57421396488363,118.16996733360556,112.14934667211107,Udang
Ikan_Kembung_22_jpg.rf.43fecab9db47d840e00ec6852604e30e.jpg,154.01530283505156,155.45409149484536,149.12673969072165,Ikan-Kembung
Ikan_Kembung_22_jpg.rf.43fecab9db47d840e00ec6852604e30e.jpg,169.81877974616606,167.9007634849286,160.47997091485988,Ikan-Kembung
Ikan_Kembung_22_jpg.rf.43fecab9db47d840e00ec6852604e30e.jpg,160.09923922231616,161.32730346576503,156.01438715131025,Ikan-Kembung
Ikan_Kembung_22_jpg.rf.43fecab9db47d840e00ec6852604e30e.jpg,176.4678027465668,176.4149063670412,171.95932584269661,Ikan-Kembung
Ikan_Kembung_22_jpg.rf.43fecab9db47d840e00ec6852604e30e.jpg,205.6638599537037,203.82816840277778,197.6191261574074,Ikan-Kembung
Ikan_Lele_18_PNG.rf.7bd9e30e518faebde95c681cb9ca0dac.jpg,191.19845299453863,184.00741241445,169.0756834399748,Ikan-Lele
WIN_20230618_16_40_14_Pro_jpg.rf.a1fae7338e1c18f373e6833955b475db.jpg,67.4434421205853,131.73276258331418,155.6181337623535,Udang
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,119.88624787775892,118.6091873017907,116.11131755133421,Ikan-Kembung
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,108.43303910917979,106.15095736013036,101.7910917979359,Ikan-Kembung
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,101.14760744044533,102.10681810323965,104.36795111157211,Ikan-Kembung
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,107.82783120592177,105.37016961007168,101.52304598706067,Ikan-Kembung
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,111.30685253611017,108.98729425596237,105.78168458179375,Ikan-Kembung
Ikan_Kembung_4_jpg.rf.e8be2f86b01e349564171c048bcaf61c.jpg,108.61133399050915,106.79640540106828,107.68710024987965,Ikan-Kembung
istockphoto-479437940-612x612_jpg.rf.18dd2fbab5f091fa40f67966fc3a8233.jpg,215.47071258392896,145.83102014294997,148.86269872211392,Daging-Sapi
bn_jpg.rf.5bc24da037bf4b0cbbd6b63609a3e870.jpg,99.6984156394299,84.70888963971328,76.57500917337867,Ikan-Nila
IMG_7785_jpg.rf.f7a1d29f94dee58fa7b6a611eb2693d2.jpg,210.24484143470434,175.65901537183217,158.71901398698242,Telur-Ayam-Broiler
legs-on-a-white-background-fresh-raw-turkey-leg-isolated-on-white-background.jpg,244.6135996383433,228.6078862320374,219.6718783063694,Daging-Ayam
images-109-_jpeg.rf.13d72c03299a5eb410572b9d60f40b4b.jpg,208.74564527415404,172.09619133303343,161.871538711451,Daging-Ayam
images-109-_jpeg.rf.13d72c03299a5eb410572b9d60f40b4b.jpg,208.25405995486213,177.9483735649102,171.2236654891571,Daging-Ayam
images-109-_jpeg.rf.13d72c03299a5eb410572b9d60f40b4b.jpg,213.20503289473683,202.60950657894736,184.06240131578946,Daging-Ayam
images-109-_jpeg.rf.13d72c03299a5eb410572b9d60f40b4b.jpg,186.41219388860796,171.05392617207252,161.63869825904789,Daging-Ayam
gf-uY6W-BPTL-nG8v_tempeh-wartosci-odzywcze-kalorie-664x442.jpg,198.3810791842127,179.3885242066441,161.1376985109955,Tempe
gf-uY6W-BPTL-nG8v_tempeh-wartosci-odzywcze-kalorie-664x442.jpg,199.38534501406014,174.78680510491023,143.513281418992,Tempe
gf-uY6W-BPTL-nG8v_tempeh-wartosci-odzywcze-kalorie-664x442.jpg,208.85170033951132,180.37938999276452,147.9117270551567,Tempe
gf-uY6W-BPTL-nG8v_tempeh-wartosci-odzywcze-kalorie-664x442.jpg,190.7681105659926,165.81073351681226,137.47153284671535,Tempe
d67468a3384570c5f151f3ed82d93f72_jpg.rf.151c1ef43dbc3bd00d88c7b97dbb6232.jpg,201.037269446672,189.51413392141137,176.9430633520449,Tempe
d67468a3384570c5f151f3ed82d93f72_jpg.rf.151c1ef43dbc3bd00d88c7b97dbb6232.jpg,170.406307503578,155.28238090370067,142.08479860969126,Tempe
d67468a3384570c5f151f3ed82d93f72_jpg.rf.151c1ef43dbc3bd00d88c7b97dbb6232.jpg,171.70143075023606,158.00397632362555,149.60458275837027,Tempe
d67468a3384570c5f151f3ed82d93f72_jpg.rf.151c1ef43dbc3bd00d88c7b97dbb6232.jpg,166.04277408637873,162.9805446491493,140.11882110137924,Tempe
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,104.5379238095238,159.58074285714284,138.4891238095238,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,68.57865654430137,103.20925427637901,99.07594977256711,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,61.3910589034264,92.53690085845564,97.39466675155721,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,47.071626339231976,67.0184182015168,74.12028008506883,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,41.27638026224983,58.884575569358184,64.33243616287095,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,40.365312791783374,60.41599973322662,70.54975323462718,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,42.85896960711638,59.80564306893995,59.689584877687174,Ikan-Lele
images-7-_jpeg.rf.81ab0618031f8837137d0e368b4e993b.jpg,63.78619221411193,97.47872566909976,101.77772201946472,Ikan-Lele
ng_jpg.rf.d0d0499931dff25e2b2b5376f26c76d0.jpg,164.02664598285486,159.92630457535884,154.10377417264752,Ikan-Nila
Patin-43-_jpg.rf.6078b07625660d371ff4d66ced233d97.jpg,75.36169491525423,151.48700363196124,166.2087651331719,Ikan-Patin
WIN_20230618_16_41_25_Pro_jpg.rf.1fc2911e722637b235a0ce8497c4179a.jpg,73.0862803663879,134.0794105933891,154.49396654719234,Udang
Ikan_Lele_17_PNG.rf.0a314b405c77084eb468e1279ffb09e8.jpg,119.43723285329123,113.10936575261393,96.23425889393042,Ikan-Lele
Ikan_Lele_17_PNG.rf.0a314b405c77084eb468e1279ffb09e8.jpg,113.91771832407875,107.0344434922461,89.25343671859407,Ikan-Lele
Ikan_Lele_17_PNG.rf.0a314b405c77084eb468e1279ffb09e8.jpg,124.18786789089704,117.12440412037805,99.6153882026198,Ikan-Lele
Ikan_Kembung_15_jpg.rf.932db7fc263a85a4c02cd23391835863.jpg,182.3142188688074,179.56513423407614,172.81229455460021,Ikan-Kembung
Ikan_Kembung_15_jpg.rf.932db7fc263a85a4c02cd23391835863.jpg,160.65188286732945,157.80690439809763,149.81677349367305,Ikan-Kembung
Ikan_Kembung_15_jpg.rf.932db7fc263a85a4c02cd23391835863.jpg,174.42177908977115,172.67940505117443,166.66449786131696,Ikan-Kembung
istockphoto-184324869-612x612_jpg.rf.124575a7ed86182f232758293545a349.jpg,166.32785832642918,112.58970588235294,114.16698425849214,Daging-Sapi
istockphoto-184324869-612x612_jpg.rf.124575a7ed86182f232758293545a349.jpg,165.19357142857143,104.79646103896104,103.95068181818182,Daging-Sapi
istockphoto-184324869-612x612_jpg.rf.124575a7ed86182f232758293545a349.jpg,153.43312051498523,67.31885816800337,70.4743562684677,Daging-Sapi
istockphoto-184324869-612x612_jpg.rf.124575a7ed86182f232758293545a349.jpg,189.61176682816205,129.302546129265,131.67085867436347,Daging-Sapi
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,158.13901930099115,164.11973569813946,149.05945053034256,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,142.6252572016461,147.87311921296296,136.14621913580248,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,120.48085808580859,126.30705903923726,114.17565089842319,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,144.88756938756939,147.8622031122031,139.91307216307214,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,138.20037880627459,138.32038269146713,123.21108736826768,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,140.40233476297328,141.0297100008521,123.56528531257989,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,127.49870304114489,124.5224060822898,108.55232558139535,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,130.8942685812915,129.00341643089735,115.31319062616774,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,160.9200414173953,165.61094493020403,156.27910722503452,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,152.72371946414498,159.647780404518,150.62398213816653,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,141.557598408584,139.85954548194587,126.77249984929773,Ikan-Kembung
Ikan_Kembung_17_jpg.rf.67abaddaaa74a3c241764ab69c2f6966.jpg,152.87742934572202,156.82469996128532,146.98621757646148,Ikan-Kembung
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,182.6613500272183,177.5145345672292,167.13913990201416,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,180.98747252747253,174.8794139194139,165.8112087912088,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,155.00369709331974,150.2373788883223,142.21863844977054,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,146.91087248322145,134.73637583892616,116.96885906040268,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,193.486921826511,185.67740505393823,172.53214127382887,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,210.8494318181818,205.3746617965368,194.6461038961039,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,201.76872586872585,197.80212355212353,188.23693693693693,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,178.70011261261263,174.5903716216216,166.82471846846846,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,197.80515046296298,192.6746527777778,185.38883101851852,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,185.2239089184061,176.30600885515497,163.73181530676788,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,155.96138211382114,148.86190817790532,137.36256575801053,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,147.39155190677965,137.55459922316385,122.36489230225989,Tahu
naver_0154_jpg.rf.3161ca5aa085a698df13e5edde656183.jpg,169.489099470961,162.38864019533747,151.06284518341957,Tahu
